latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
14.94787,108.8774,309.91,1.05,1.03,2025-10-06,0200,Terra,MODIS,64,6.1NRT,288.65,5.28,D
15.38871,108.34549,311.25,1.11,1.05,2025-10-06,0200,Terra,MODIS,66,6.1NRT,290.44,7.05,D
10.66319,106.67435,316.21,1.21,1.09,2025-10-06,0202,Terra,MODIS,0,6.1NRT,296.18,10.51,D
12.35229,108.91115,305.74,1.16,1.07,2025-10-06,0741,Aqua,MODIS,62,6.1NRT,278.13,5.87,D
11.03658,106.94247,308.26,1,1,2025-10-06,0741,Aqua,MODIS,53,6.1NRT,282.88,4.69,D
10.70162,107.75198,314.37,1.02,1.01,2025-10-06,0741,Aqua,MODIS,69,6.1NRT,289.48,7.82,D
12.35073,108.90005,319.64,1.16,1.07,2025-10-06,0741,Aqua,MODIS,79,6.1NRT,278.68,19.36,D
12.74584,108.84356,318.99,1.16,1.07,2025-10-06,0741,Aqua,MODIS,79,6.1NRT,274,19.33,D
12.71098,108.77036,309.76,1.15,1.07,2025-10-06,0741,Aqua,MODIS,69,6.1NRT,275.87,10.89,D
12.82133,108.85684,302.37,1.16,1.07,2025-10-06,0741,Aqua,MODIS,49,6.1NRT,273.97,5.99,D
12.74442,108.83318,317.65,1.16,1.07,2025-10-06,0741,Aqua,MODIS,78,6.1NRT,276.69,17.95,D
16.84621,106.93656,316.45,1.05,1.02,2025-10-06,0744,Aqua,MODIS,70,6.1NRT,281.6,12.94,D
16.63688,107.29355,310.74,1.08,1.04,2025-10-06,0744,Aqua,MODIS,65,6.1NRT,289.39,5.3,D
13.10872,109.16479,309.3,3.64,1.79,2025-10-07,0238,Terra,MODIS,60,6.1NRT,289.19,29.04,D
9.17465,105.15789,314.51,2.08,1.4,2025-10-07,0241,Terra,MODIS,42,6.1NRT,293.51,21.36,D
15.55147,108.08038,304.86,1.26,1.12,2025-10-08,0722,Aqua,MODIS,58,6.1NRT,282.61,5.97,D
16.32642,106.78036,305.73,1.49,1.21,2025-10-08,0722,Aqua,MODIS,37,6.1NRT,281.06,10.75,D
15.87807,107.86946,328.35,1.29,1.13,2025-10-08,0722,Aqua,MODIS,85,6.1NRT,293.23,34.18,D
15.81552,107.85697,316.46,1.29,1.13,2025-10-08,0722,Aqua,MODIS,57,6.1NRT,294.61,15.43,D
15.77048,107.96664,309.47,1.27,1.12,2025-10-08,0722,Aqua,MODIS,65,6.1NRT,286.64,10.37,D
15.77226,107.9776,327.26,1.27,1.12,2025-10-08,0722,Aqua,MODIS,69,6.1NRT,286.44,33.23,D
15.76572,108.06034,314.98,1.26,1.11,2025-10-08,0722,Aqua,MODIS,55,6.1NRT,284.52,14.87,D
15.72798,108.02599,314.17,1.26,1.12,2025-10-08,0722,Aqua,MODIS,60,6.1NRT,291.11,13.54,D
15.55328,108.09173,310.51,1.26,1.12,2025-10-08,0722,Aqua,MODIS,69,6.1NRT,282.57,11.27,D
15.49556,108.04382,302.87,1.27,1.12,2025-10-08,0722,Aqua,MODIS,48,6.1NRT,282.95,5.66,D
15.43383,108.35976,320.07,1.22,1.1,2025-10-08,0722,Aqua,MODIS,75,6.1NRT,285.94,20.92,D
15.39647,108.27051,337.42,1.24,1.11,2025-10-08,0722,Aqua,MODIS,90,6.1NRT,284.75,51.33,D
15.39463,108.50597,309.16,1.2,1.09,2025-10-08,0722,Aqua,MODIS,68,6.1NRT,284.06,9.61,D
15.20599,108.82883,306.47,1.16,1.07,2025-10-08,0722,Aqua,MODIS,64,6.1NRT,278.9,6.23,D
15.10927,108.70511,323.83,1.18,1.08,2025-10-08,0722,Aqua,MODIS,83,6.1NRT,285.63,23.84,D
14.78403,108.8068,303.72,1.18,1.08,2025-10-08,0722,Aqua,MODIS,57,6.1NRT,276.23,7.41,D
14.33487,108.49991,305.82,1.24,1.11,2025-10-08,0722,Aqua,MODIS,58,6.1NRT,286.44,6.9,D
14.33107,108.49477,303.57,1.24,1.11,2025-10-08,0722,Aqua,MODIS,36,6.1NRT,285.47,5.71,D
12.01855,107.93677,307.98,1.46,1.2,2025-10-08,0722,Aqua,MODIS,51,6.1NRT,281.36,12.02,D
19.81823,105.7597,312.35,1.52,1.22,2025-10-08,0724,Aqua,MODIS,39,6.1NRT,294.31,9.78,D
20.93915,106.02495,316.41,1.39,1.17,2025-10-08,0724,Aqua,MODIS,72,6.1NRT,295.38,12.02,D
21.0549,106.10227,309.63,1.37,1.16,2025-10-08,0724,Aqua,MODIS,42,6.1NRT,289.64,5.17,D
17.16693,106.82936,308.68,1.32,1.14,2025-10-08,1410,Terra,MODIS,75,6.1NRT,292.15,10.45,N
21.37768,106.98371,311.26,2.84,1.61,2025-10-10,0701,Aqua,MODIS,63,6.1NRT,293.14,27.32,D
21.38204,106.97849,315.16,2.84,1.61,2025-10-10,0701,Aqua,MODIS,70,6.1NRT,293.05,43.29,D
21.38717,107.00386,313.19,2.83,1.61,2025-10-10,0701,Aqua,MODIS,66,6.1NRT,293.77,35.2,D
21.39155,106.98058,310.86,2.84,1.61,2025-10-10,0701,Aqua,MODIS,62,6.1NRT,292.99,25.96,D
21.16539,107.27194,317.96,1.08,1.04,2025-10-11,0739,Aqua,MODIS,72,6.1NRT,295.71,12.11,D
15.40149,108.35234,309.94,1.06,1.03,2025-10-11,0739,Aqua,MODIS,65,6.1NRT,293.9,6.12,D
15.06798,108.74284,314.9,1.09,1.04,2025-10-11,0739,Aqua,MODIS,70,6.1NRT,292.43,11.43,D
21.3128,107.1348,313.8,1.07,1.03,2025-10-11,0739,Aqua,MODIS,66,6.1NRT,297.2,7.56,D
21.31413,107.14468,315.82,1.07,1.03,2025-10-11,0739,Aqua,MODIS,69,6.1NRT,296.95,9.48,D
21.25348,107.31471,323.39,1.08,1.04,2025-10-11,0739,Aqua,MODIS,78,6.1NRT,297.47,16.65,D
22.45066,104.89389,309.14,1,1,2025-10-11,0741,Aqua,MODIS,57,6.1NRT,295.6,3.98,D
22.45205,104.9033,314.28,1,1,2025-10-11,0741,Aqua,MODIS,69,6.1NRT,295.57,7.9,D
22.40108,104.62164,312.98,1.01,1,2025-10-11,0741,Aqua,MODIS,67,6.1NRT,296.99,6.81,D
22.26183,104.42758,309.98,1.02,1.01,2025-10-11,0741,Aqua,MODIS,60,6.1NRT,298.32,4.65,D
22.19494,104.96033,313.51,1,1,2025-10-11,0741,Aqua,MODIS,68,6.1NRT,293.91,7.64,D
22.08597,104.60772,309.3,1.01,1.01,2025-10-11,0741,Aqua,MODIS,59,6.1NRT,295.41,5.58,D
22.15508,105.25176,309.95,1,1,2025-10-11,0741,Aqua,MODIS,31,6.1NRT,279.26,6.77,D
22.08801,104.94311,307.42,1,1,2025-10-11,0741,Aqua,MODIS,58,6.1NRT,292.37,4.19,D
21.97587,105.56036,304.8,1,1,2025-10-11,0741,Aqua,MODIS,41,6.1NRT,288.03,3.67,D
21.8898,105.59995,309.98,1,1,2025-10-11,0741,Aqua,MODIS,64,6.1NRT,289.89,6.09,D
21.07841,103.31382,307.21,1.13,1.06,2025-10-11,0741,Aqua,MODIS,56,6.1NRT,292.74,6.08,D
21.25379,104.98867,312.36,1.01,1,2025-10-11,0741,Aqua,MODIS,69,6.1NRT,286.56,8.57,D
21.50559,107.06122,313.97,1.06,1.03,2025-10-11,0741,Aqua,MODIS,67,6.1NRT,294.31,8.85,D
21.50693,107.07104,313.91,1.07,1.03,2025-10-11,0741,Aqua,MODIS,67,6.1NRT,294.69,8.77,D
21.55268,107.89318,310.24,1.15,1.07,2025-10-11,0741,Aqua,MODIS,40,6.1NRT,294.86,6.43,D
23.03246,105.38361,320.41,1,1,2025-10-11,0741,Aqua,MODIS,77,6.1NRT,297.57,13.6,D
23.02372,105.38503,309.55,1,1,2025-10-11,0741,Aqua,MODIS,33,6.1NRT,297.09,4.23,D
22.52928,103.46511,309.04,1.08,1.04,2025-10-11,0741,Aqua,MODIS,54,6.1NRT,297.75,5.72,D
22.52871,104.47948,313.3,1.01,1.01,2025-10-11,0741,Aqua,MODIS,68,6.1NRT,298.56,7.79,D
21.38208,107.02991,310.65,1.74,1.29,2025-10-12,0236,Terra,MODIS,59,6.1NRT,294.07,12,D
21.38377,107.02442,314.02,1.74,1.29,2025-10-12,0236,Terra,MODIS,66,6.1NRT,294.02,16.78,D
21.49237,107.33133,308.61,1.82,1.32,2025-10-12,0236,Terra,MODIS,54,6.1NRT,293.6,11.13,D
22.6152,104.00644,307.96,1.1,1.05,2025-10-12,0236,Terra,MODIS,56,6.1NRT,293.99,5.03,D
22.66874,103.89439,307.36,1.09,1.04,2025-10-12,0236,Terra,MODIS,42,6.1NRT,294.59,5.24,D
9.1779,105.14779,310.38,2.13,1.42,2025-10-12,0241,Terra,MODIS,22,6.1NRT,288.27,13.43,D
22.58457,102.55029,301.47,4.14,1.88,2025-10-13,0317,Terra,MODIS,7,6.1NRT,285.47,19.31,D
11.44449,108.87093,314.8,1.52,1.22,2025-10-13,0716,Aqua,MODIS,46,6.1NRT,294.6,10.11,D
13.2321,108.91784,316.55,1.41,1.18,2025-10-13,0716,Aqua,MODIS,59,6.1NRT,289.42,16.09,D
15.87526,107.86092,314.37,1.5,1.21,2025-10-13,0718,Aqua,MODIS,70,6.1NRT,291.34,16.32,D
15.86087,107.93787,310.59,1.49,1.2,2025-10-13,0718,Aqua,MODIS,39,6.1NRT,292.32,8.45,D
23.36633,105.19747,303.32,1.68,1.27,2025-10-13,0720,Aqua,MODIS,34,6.1NRT,291.12,9.22,D
22.14014,104.91079,315.21,1.86,1.33,2025-10-13,0720,Aqua,MODIS,73,6.1NRT,292.34,23.24,D
11.52473,108.92201,314.1,1.59,1.24,2025-10-14,0219,Terra,MODIS,50,6.1NRT,293.45,10.02,D
11.89311,108.13207,306.48,1.38,1.16,2025-10-14,0219,Terra,MODIS,51,6.1NRT,289.39,7.09,D
11.6962,109.00536,324.43,1.6,1.25,2025-10-14,0219,Terra,MODIS,81,6.1NRT,293.2,31.11,D
11.74518,108.79059,313.82,1.54,1.22,2025-10-14,0219,Terra,MODIS,54,6.1NRT,292.89,12.18,D
15.62902,108.47405,312.01,1.28,1.12,2025-10-14,0219,Terra,MODIS,63,6.1NRT,293.3,7.23,D
11.71397,108.8215,313.11,1.55,1.23,2025-10-14,0219,Terra,MODIS,54,6.1NRT,293.24,12.19,D
11.32472,108.35864,311.12,1.46,1.19,2025-10-14,0219,Terra,MODIS,64,6.1NRT,293.55,8.57,D
11.51726,107.84473,310.37,1.34,1.15,2025-10-14,0219,Terra,MODIS,50,6.1NRT,290.77,8.6,D
11.77957,108.782,312.07,1.54,1.22,2025-10-14,0219,Terra,MODIS,52,6.1NRT,293.2,9.51,D
11.51908,107.83281,312.83,1.34,1.15,2025-10-14,0219,Terra,MODIS,54,6.1NRT,290.83,11.24,D
15.37213,108.79594,314.05,1.35,1.15,2025-10-14,0219,Terra,MODIS,48,6.1NRT,294.31,10.76,D
11.54438,108.86744,316.16,1.58,1.24,2025-10-14,0219,Terra,MODIS,52,6.1NRT,293.19,14.15,D
11.68526,109.00367,317.05,1.6,1.25,2025-10-14,0219,Terra,MODIS,49,6.1NRT,293.19,15.02,D
11.03514,107.17472,314.04,1.24,1.11,2025-10-14,0221,Terra,MODIS,46,6.1NRT,293.25,7.85,D
10.57231,107.05095,314.43,1.23,1.1,2025-10-14,0221,Terra,MODIS,22,6.1NRT,293.89,9.67,D
10.70421,106.92195,318.01,1.21,1.09,2025-10-14,0221,Terra,MODIS,47,6.1NRT,295.71,12.15,D
9.67821,105.57014,310.35,1.07,1.03,2025-10-14,0221,Terra,MODIS,41,6.1NRT,292.22,5.1,D
10.70584,106.91126,316.06,1.21,1.09,2025-10-14,0221,Terra,MODIS,35,6.1NRT,295.54,10.31,D
10.93058,107.25415,315.2,1.25,1.11,2025-10-14,0221,Terra,MODIS,70,6.1NRT,294.85,8.71,D
10.69931,106.95423,314.72,1.21,1.1,2025-10-14,0221,Terra,MODIS,47,6.1NRT,293.82,8.01,D
12.95441,109.00809,312.42,2.02,1.38,2025-10-14,0756,Aqua,MODIS,51,6.1NRT,291.73,18.56,D
11.05787,107.17013,315.52,1.11,1.05,2025-10-16,0202,Terra,MODIS,36,6.1NRT,294.62,6.95,D
